,site_number,RAAD_type_number,RAAD_form,origin,contents,southampton_type_number,frequency,origin_h1,origin_h2,raad_type_start_date,raad_type_end_date,site_name_modern,site_name_acient,modern_country,roman_province,pleiades,dare,vici,lat,long,major_site_type,minor_site_type,site_start_date,site_end_date,quantification_method,quantification_abbreviation,total_assemblage_size,reference
1030,73,129,dressel 1,italy,wine,61,5,italy,,-140.0,-15.0,vindonissa holzbau 2,vindonissa,switzerland,germania superior,177661.0,,,47.481828274,8.221169821,military,legion,45,69,minimum number of individuals,mni,100,martinkilcher s 2003 weinolivenˆlfischsaucen amphoren aus den stratifizerten befunden der 1 und 2 holzbauperiode in a hagendorn et al eds zur frhzeit von vindonissa brugg 35160 
1031,73,137,dressel 6a,italy adriatic,fish sauce,95,1,italy,adriatic,-25.0,50.0,vindonissa holzbau 2,vindonissa,switzerland,germania superior,177661.0,,,47.481828274,8.221169821,military,legion,45,69,minimum number of individuals,mni,100,martinkilcher s 2003 weinolivenˆlfischsaucen amphoren aus den stratifizerten befunden der 1 und 2 holzbauperiode in a hagendorn et al eds zur frhzeit von vindonissa brugg 35160 
1032,73,196,dressel 20,iberian peninsula guadalquivir,olive oil,81,28,iberianpeninsula,guadalquivir,15.0,265.0,vindonissa holzbau 2,vindonissa,switzerland,germania superior,177661.0,,,47.481828274,8.221169821,military,legion,45,69,minimum number of individuals,mni,100,martinkilcher s 2003 weinolivenˆlfischsaucen amphoren aus den stratifizerten befunden der 1 und 2 holzbauperiode in a hagendorn et al eds zur frhzeit von vindonissa brugg 35160 
1033,73,201,haltern 70,iberian peninsula guadalquivir,defrutum or olives,127,3,iberianpeninsula,guadalquivir,-80.0,200.0,vindonissa holzbau 2,vindonissa,switzerland,germania superior,177661.0,,,47.481828274,8.221169821,military,legion,45,69,minimum number of individuals,mni,100,martinkilcher s 2003 weinolivenˆlfischsaucen amphoren aus den stratifizerten befunden der 1 und 2 holzbauperiode in a hagendorn et al eds zur frhzeit von vindonissa brugg 35160 
1034,73,239,dressel 710,iberian peninsula south,fish sauce,"97, 98, 99, or 62",18,iberianpeninsula,south,-30.0,75.0,vindonissa holzbau 2,vindonissa,switzerland,germania superior,177661.0,,,47.481828274,8.221169821,military,legion,45,69,minimum number of individuals,mni,100,martinkilcher s 2003 weinolivenˆlfischsaucen amphoren aus den stratifizerten befunden der 1 und 2 holzbauperiode in a hagendorn et al eds zur frhzeit von vindonissa brugg 35160 
1035,73,242,dressel 9,iberian peninsula south,fish sauce,99,5,iberianpeninsula,south,1.0,75.0,vindonissa holzbau 2,vindonissa,switzerland,germania superior,177661.0,,,47.481828274,8.221169821,military,legion,45,69,minimum number of individuals,mni,100,martinkilcher s 2003 weinolivenˆlfischsaucen amphoren aus den stratifizerten befunden der 1 und 2 holzbauperiode in a hagendorn et al eds zur frhzeit von vindonissa brugg 35160 
1036,73,259,pascual 1,iberian peninsula tarraconensis,wine,185,5,iberianpeninsula,tarraconensis,-50.0,100.0,vindonissa holzbau 2,vindonissa,switzerland,germania superior,177661.0,,,47.481828274,8.221169821,military,legion,45,69,minimum number of individuals,mni,100,martinkilcher s 2003 weinolivenˆlfischsaucen amphoren aus den stratifizerten befunden der 1 und 2 holzbauperiode in a hagendorn et al eds zur frhzeit von vindonissa brugg 35160 
1037,73,267,unknown,unknown,unknown,,10,unknown,,,,vindonissa holzbau 2,vindonissa,switzerland,germania superior,177661.0,,,47.481828274,8.221169821,military,legion,45,69,minimum number of individuals,mni,100,martinkilcher s 2003 weinolivenˆlfischsaucen amphoren aus den stratifizerten befunden der 1 und 2 holzbauperiode in a hagendorn et al eds zur frhzeit von vindonissa brugg 35160 
1038,75,23,dressel 25,em kos,wine,74,65,em,kos,-100.0,200.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1039,75,31,camulodunum 184rhodian,em rhodes,wine,198,24,em,rhodes,-25.0,150.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1040,75,34,unknown,em unknown,unknown,,18,em,unknown,,,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1041,75,38,dressel 1 sim,gaul,wine,,2,gaul,,-30.0,14.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1042,75,41,dressel 24,gaul,wine,,6,gaul,,-30.0,200.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1043,75,95,unknown,gaul unknown,unknown,,51,gaul,unknown,,,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1044,75,137,dressel 6a,italy adriatic,fish sauce,95,19,italy,adriatic,-25.0,50.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1045,75,147,dressel 1,italy campania,wine,61,32,italy,campania,-140.0,-15.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1046,75,149,dressel 24,italy campania,wine,78,30,italy,campania,-70.0,200.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1047,75,154,dressel 1,italy etruria,wine,61,10,italy,etruria,-140.0,-15.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1048,75,196,dressel 20,iberian peninsula guadalquivir,olive oil,81,393,iberianpeninsula,guadalquivir,15.0,265.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1049,75,201,haltern 70,iberian peninsula guadalquivir,defrutum or olives,127,110,iberianpeninsula,guadalquivir,-80.0,200.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1050,75,227,dressel 10 sim,iberian peninsula south,fish sauce,,3,iberianpeninsula,south,1.0,100.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1051,75,228,dressel 109 sim,iberian peninsula south,fish sauce,,1,iberianpeninsula,south,1.0,100.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1052,75,230,dressel 12,iberian peninsula south,fish sauce,64,2,iberianpeninsula,south,-50.0,200.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1053,75,234,dressel 28,iberian peninsula south,wine,87,1,iberianpeninsula,south,15.0,200.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1054,75,235,dressel 7,iberian peninsula south,fish sauce,97,1,iberianpeninsula,south,-30.0,75.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1055,75,236,dressel 711,iberian peninsula south,fish sauce,"97, 98, 99, 62, or 63",279,iberianpeninsula,south,-30.0,75.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1056,75,237,dressel 712,iberian peninsula south,fish sauce,"97, 98, 99, 62, 63, or 64",11,iberianpeninsula,south,-30.0,200.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1057,75,242,dressel 9,iberian peninsula south,fish sauce,99,9,iberianpeninsula,south,1.0,75.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1058,75,249,unknown,iberian peninsula south,unknown,,9,iberianpeninsula,south,,,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1059,75,258,oberaden 74,iberian peninsula tarraconensis,wine,,10,iberianpeninsula,tarraconensis,-20.0,37.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1060,75,259,pascual 1,iberian peninsula tarraconensis,wine,185,2,iberianpeninsula,tarraconensis,-50.0,100.0,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1061,75,262,augst gr 20,unknown,unknown,,1,unknown,,,,waldgirmes,nan,germany,germania,109098.0,,,50.583029999,8.54225,settlement,vicus,-4,16,maximum number of individuals,max,1089,ehmig u 2015 die amphoren funde in a becker and g rasbach eds waldgirmes die ausgrabungen in der sptaugusteischen siedlung von lahnauwaldgirmes 1993ñ2009 band i befunde und funde darmstadt 273ñ86
1062,18,25,augst 47,em levant,unknown,36,1,em,levant,150.0,300.0,breisach,mons brisiacus,germany,germania superior,109174.0,,,48.034524228,7.577198561,military,limitanei,369,409,rims bases and handles,rbh,34,zagermann m 2010 der mnsterberg in breisach iii die rˆmerzeitlichen befunde und funde der ausgrabungen kapuzinergasse 19801983 rathauserweiterung tiefgaragenneubau 19841986 und der baubegleitenden untersuchungen am mnsterplatz 20052007
1063,18,52,gauloise 4 pelichet 47,gaul,wine,116,2,gaul,,50.0,300.0,breisach,mons brisiacus,germany,germania superior,109174.0,,,48.034524228,7.577198561,military,limitanei,369,409,rims bases and handles,rbh,34,zagermann m 2010 der mnsterberg in breisach iii die rˆmerzeitlichen befunde und funde der ausgrabungen kapuzinergasse 19801983 rathauserweiterung tiefgaragenneubau 19841986 und der baubegleitenden untersuchungen am mnsterplatz 20052007
1064,18,81,lyon 4augst 17,gaul lyon,fish sauce or defrutum,31,1,gaul,lyon,1.0,200.0,breisach,mons brisiacus,germany,germania superior,109174.0,,,48.034524228,7.577198561,military,limitanei,369,409,rims bases and handles,rbh,34,zagermann m 2010 der mnsterberg in breisach iii die rˆmerzeitlichen befunde und funde der ausgrabungen kapuzinergasse 19801983 rathauserweiterung tiefgaragenneubau 19841986 und der baubegleitenden untersuchungen am mnsterplatz 20052007
1065,18,145,keay 52,italy calabria,wine,145,2,italy,calabria,350.0,600.0,breisach,mons brisiacus,germany,germania superior,109174.0,,,48.034524228,7.577198561,military,limitanei,369,409,rims bases and handles,rbh,34,zagermann m 2010 der mnsterberg in breisach iii die rˆmerzeitlichen befunde und funde der ausgrabungen kapuzinergasse 19801983 rathauserweiterung tiefgaragenneubau 19841986 und der baubegleitenden untersuchungen am mnsterplatz 20052007
1066,18,168,africana iiiii,north africa,olive oil unknown,2 or 3,1,northafrica,,150.0,300.0,breisach,mons brisiacus,germany,germania superior,109174.0,,,48.034524228,7.577198561,military,limitanei,369,409,rims bases and handles,rbh,34,zagermann m 2010 der mnsterberg in breisach iii die rˆmerzeitlichen befunde und funde der ausgrabungen kapuzinergasse 19801983 rathauserweiterung tiefgaragenneubau 19841986 und der baubegleitenden untersuchungen am mnsterplatz 20052007
1067,18,171,africana iiic keay 25,north africa,unknown,9,4,northafrica,,350.0,450.0,breisach,mons brisiacus,germany,germania superior,109174.0,,,48.034524228,7.577198561,military,limitanei,369,409,rims bases and handles,rbh,34,zagermann m 2010 der mnsterberg in breisach iii die rˆmerzeitlichen befunde und funde der ausgrabungen kapuzinergasse 19801983 rathauserweiterung tiefgaragenneubau 19841986 und der baubegleitenden untersuchungen am mnsterplatz 20052007
1068,18,175,dressel 30 keay 1b,north africa,wine,90,4,northafrica,,275.0,400.0,breisach,mons brisiacus,germany,germania superior,109174.0,,,48.034524228,7.577198561,military,limitanei,369,409,rims bases and handles,rbh,34,zagermann m 2010 der mnsterberg in breisach iii die rˆmerzeitlichen befunde und funde der ausgrabungen kapuzinergasse 19801983 rathauserweiterung tiefgaragenneubau 19841986 und der baubegleitenden untersuchungen am mnsterplatz 20052007
1069,18,180,spatheion 1 keay 26,north africa,olives,205,2,northafrica,,375.0,450.0,breisach,mons brisiacus,germany,germania superior,109174.0,,,48.034524228,7.577198561,military,limitanei,369,409,rims bases and handles,rbh,34,zagermann m 2010 der mnsterberg in breisach iii die rˆmerzeitlichen befunde und funde der ausgrabungen kapuzinergasse 19801983 rathauserweiterung tiefgaragenneubau 19841986 und der baubegleitenden untersuchungen am mnsterplatz 20052007
